图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,airport_inside-预测置信度,artstudio-预测置信度,auditorium-预测置信度,bakery-预测置信度,bar-预测置信度,bathroom-预测置信度,bedroom-预测置信度,bookstore-预测置信度,bowling-预测置信度,buffet-预测置信度,casino-预测置信度,children_room-预测置信度,church_inside-预测置信度,classroom-预测置信度,cloister-预测置信度,closet-预测置信度,clothingstore-预测置信度,computerroom-预测置信度,concert_hall-预测置信度,corridor-预测置信度,deli-预测置信度,dentaloffice-预测置信度,dining_room-预测置信度,elevator-预测置信度,fastfood_restaurant-预测置信度,florist-预测置信度,gameroom-预测置信度,garage-预测置信度,greenhouse-预测置信度,grocerystore-预测置信度,gym-预测置信度,hairsalon-预测置信度,hospitalroom-预测置信度,inside_bus-预测置信度,inside_subway-预测置信度,jewelleryshop-预测置信度,kindergarden-预测置信度,kitchen-预测置信度,laboratorywet-预测置信度,laundromat-预测置信度,library-预测置信度,livingroom-预测置信度,lobby-预测置信度,locker_room-预测置信度,mall-预测置信度,meeting_room-预测置信度,movietheater-预测置信度,museum-预测置信度,nursery-预测置信度,office-预测置信度,operating_room-预测置信度,pantry-预测置信度,poolinside-预测置信度,prisoncell-预测置信度,restaurant-预测置信度,restaurant_kitchen-预测置信度,shoeshop-预测置信度,stairscase-预测置信度,studiomusic-预测置信度,subway-预测置信度,toystore-预测置信度,trainstation-预测置信度,tv_studio-预测置信度,videostore-预测置信度,waitingroom-预测置信度,warehouse-预测置信度,winecellar-预测置信度
<DATA_ROOT>/dataset/test/bedroom/indoor_0069.jpg,6,bedroom,6,bedroom,32,hospitalroom,41,livingroom,True,9.985304e-07,0.00019501732,1.4645428e-06,5.6102003e-06,6.314462e-05,0.00033530052,0.98729557,1.4635109e-06,8.453137e-08,2.81364e-06,2.290586e-06,0.0014987625,1.3743517e-05,1.7129647e-05,2.6632783e-06,3.7459286e-05,3.1455936e-06,3.0370247e-05,2.776162e-06,0.00100963,7.584218e-06,1.590913e-05,0.0010866886,5.880768e-06,6.9852836e-06,5.540859e-06,0.0007763903,2.0061681e-05,2.2644829e-06,1.3474526e-06,2.2509334e-06,3.131662e-05,0.0028236979,2.2127942e-06,2.2770996e-06,5.9854888e-06,9.8228165e-06,4.6738136e-05,2.466829e-05,2.9411387e-05,7.0785245e-06,0.0027096823,9.518462e-05,6.9481034e-06,2.844064e-07,9.5078845e-05,6.9781885e-07,8.101865e-06,0.00062147545,0.00017781167,0.00025729768,9.978822e-05,1.11699055e-05,4.9369457e-05,2.4687917e-05,1.3514838e-05,1.3627055e-06,4.474909e-05,1.2534922e-05,1.0733202e-06,4.3242926e-06,2.551515e-06,6.7288893e-06,8.602987e-07,0.0003076421,7.310384e-06,6.1985943e-06
<DATA_ROOT>/dataset/test/bedroom/indoor_0166.jpg,6,bedroom,6,bedroom,32,hospitalroom,5,bathroom,True,8.4660554e-05,0.00013003717,4.52063e-06,2.5147721e-05,0.0007567304,0.014780532,0.85271037,2.5841427e-06,1.6984939e-06,3.7062007e-05,7.631525e-05,0.0033839927,2.3433124e-05,6.035295e-05,4.2954853e-05,5.2576153e-05,1.5559932e-05,0.00030166574,1.772322e-05,0.011180812,7.466866e-05,3.400582e-05,0.000311288,0.00015893242,6.718695e-05,4.8521135e-05,0.0018563026,4.2152802e-05,6.6333278e-06,5.8337723e-06,6.413262e-05,0.00052182155,0.09596972,2.6579617e-06,5.680088e-06,0.00013770757,2.8303424e-05,0.0002036537,0.00018626289,0.00012315664,1.38295e-05,0.0051445146,0.0016185247,0.0004133101,2.229159e-05,0.0007763649,1.347733e-05,5.195768e-05,0.0013189899,0.00031693996,0.0012068115,9.794662e-05,0.00059337675,0.0014502192,0.00040324553,9.989731e-05,1.0111464e-05,5.5236975e-05,4.2525324e-05,1.1838511e-05,4.8600796e-05,0.00010142151,0.00021746414,7.447745e-06,0.0023419675,2.7157921e-05,5.738327e-05
<DATA_ROOT>/dataset/test/bedroom/indoor_0177.jpg,6,bedroom,6,bedroom,41,livingroom,32,hospitalroom,True,0.00035415162,0.0035924618,0.00023552065,7.936025e-05,0.0024214431,0.006423499,0.5960941,0.0023436954,0.00013148664,0.0014946416,0.00017968562,0.04459974,0.0096495105,0.0020904185,0.00061006274,0.00071791146,9.07632e-05,0.00086506363,0.0006438681,0.015459396,0.00089694024,0.0009371818,0.04056169,0.0011414309,0.0008094653,0.001471708,0.01798329,0.0008028688,2.340336e-05,0.00014598032,0.00051172345,0.0012480316,0.07918136,0.00050404464,0.0016960334,0.00034263937,0.0003531001,0.0005298063,0.00092022325,0.0028099895,0.0034167757,0.0793793,0.0015753717,0.0013619227,0.00011249093,0.004243811,0.00050356606,0.004060626,0.0044455254,0.0046934853,0.006538408,0.0021756948,0.00052937394,0.011490419,0.0011425964,0.00023807246,0.0005392232,0.0031593621,0.013317633,0.00018420127,0.00046371398,0.00013883837,0.0017518282,0.0013261329,0.009542112,0.00040005604,0.0023217294
<DATA_ROOT>/dataset/test/bedroom/indoor_0210.jpg,6,bedroom,15,closet,51,pantry,6,bedroom,True,2.7083709e-06,0.00022472185,4.270753e-07,5.2764103e-06,3.0223642e-05,0.0032910272,0.024442114,9.097578e-05,4.163183e-06,9.512926e-05,1.9787522e-06,0.001883178,1.3463792e-05,4.785362e-05,9.959606e-07,0.8485344,0.0015947518,7.3616657e-06,1.0201264e-05,0.004156663,2.1131482e-05,2.8994862e-05,0.00028397806,0.006115244,1.8019258e-05,3.803794e-05,0.001473164,0.00066369306,1.496826e-06,1.2328434e-05,4.2415246e-05,1.5796439e-05,0.00024347586,2.691738e-05,3.384991e-05,0.00012922523,4.416193e-06,7.5161566e-05,0.00020670032,0.00022013923,6.0393497e-05,0.00024968176,0.00017913723,0.011624456,3.310291e-05,0.00037429237,3.80737e-06,5.7688416e-05,0.00019570255,0.0011671282,0.00020485798,0.08626201,2.0772177e-06,0.00063345616,5.681877e-06,1.7946631e-05,0.0006443184,0.0013185324,0.00044472405,8.75344e-06,0.00020141709,1.618082e-05,4.0023442e-05,1.6163794e-05,0.00022649905,0.0002047525,0.0017155395
<DATA_ROOT>/dataset/test/bedroom/indoor_0246.jpg,6,bedroom,6,bedroom,41,livingroom,11,children_room,True,1.2573114e-06,0.00016727814,4.840815e-06,9.0263796e-07,3.3245014e-05,0.00039758746,0.9921968,2.665783e-06,1.281383e-07,3.3728202e-06,1.7480663e-06,0.0011633195,5.563034e-05,4.2077045e-05,7.3791293e-06,6.2840794e-05,2.4878984e-06,2.1964184e-05,5.1486436e-06,0.0006013895,2.251555e-06,5.43405e-06,0.000562226,2.7140893e-06,2.228331e-06,9.4738525e-06,0.00045593973,1.8620116e-05,3.0300816e-06,5.7555076e-07,6.433221e-06,9.443669e-06,0.0007606438,1.7392806e-05,1.1681192e-06,1.3139293e-06,9.824453e-06,1.9913963e-05,2.6686228e-05,1.0463023e-05,2.2129147e-05,0.0020824268,3.7985683e-05,7.339168e-06,6.139908e-07,4.5657565e-05,2.1527928e-06,2.2086897e-05,0.00029271335,0.00022256996,0.00019589125,2.6602935e-05,1.7336237e-05,0.00012952785,5.339129e-06,3.3943365e-06,2.4440658e-06,1.9564473e-05,8.435758e-05,1.5680186e-07,2.7799072e-06,1.881975e-06,5.389088e-06,7.093377e-07,5.7997422e-05,9.977547e-06,3.0829865e-06
<DATA_ROOT>/dataset/test/bedroom/indoor_0332.jpg,6,bedroom,6,bedroom,19,corridor,5,bathroom,True,2.711922e-05,5.22335e-05,3.7412283e-05,3.4058535e-06,3.6528345e-05,0.058768913,0.7657448,6.4764737e-07,7.525476e-07,4.879388e-05,1.1240888e-05,0.0028824161,3.496679e-05,3.5657264e-05,6.752906e-05,0.0010813619,1.03615575e-05,8.451649e-06,2.940273e-05,0.13190788,1.5739019e-05,3.2868425e-06,0.0012961278,0.0058900286,5.1060088e-06,9.552467e-05,0.0008924302,0.00036608643,2.0742195e-06,1.774883e-06,2.0724648e-05,2.5336467e-05,0.011126242,8.1629905e-06,4.3790806e-05,1.3678509e-05,0.000104856124,0.0010700547,4.190872e-05,9.549079e-05,1.3897069e-05,0.0069991197,0.0029040317,0.00032989864,9.22773e-06,0.0007649291,2.8540846e-06,0.00011481362,0.00052273687,0.0008235578,0.00025124237,0.0003235413,0.00016410854,0.0007454245,6.541496e-05,3.779045e-05,1.7777e-06,0.0020269349,0.000116639254,1.9038838e-05,5.2849837e-06,1.8842295e-05,0.00018529194,5.9875833e-07,0.0014879407,1.13664955e-05,0.00014550307
<DATA_ROOT>/dataset/test/bedroom/indoor_0401.jpg,6,bedroom,6,bedroom,5,bathroom,19,corridor,True,1.3380059e-06,0.00073138706,7.42062e-06,7.654044e-06,1.5062287e-05,0.013074948,0.96158224,9.876031e-07,4.3068965e-07,2.4970614e-05,1.1902489e-06,0.0039502075,1.1802642e-05,2.2878468e-05,7.983318e-06,0.0011654318,1.8113518e-05,1.5702608e-05,9.782737e-06,0.0044272556,1.3196183e-06,1.0015626e-05,0.0017356639,5.297202e-06,4.9847486e-06,0.00022737097,0.0008164489,8.861653e-05,2.571839e-07,8.9504084e-07,3.3577655e-06,0.00013098198,0.0011358622,8.526728e-07,2.5789274e-07,1.062754e-05,0.00016967827,0.00019700264,4.1698837e-05,2.4135368e-05,7.3542824e-06,0.004323948,0.0009167386,0.00014966517,2.1800963e-06,6.649907e-05,2.0493062e-06,4.862746e-05,0.0031936287,0.00049760146,0.0002923675,0.00012037937,6.3298558e-06,2.855767e-05,1.5660748e-05,9.938025e-06,2.6023624e-06,0.00012989626,4.9100257e-05,1.5080599e-07,3.9130223e-06,1.6199739e-06,5.3290813e-05,4.769601e-07,0.00036932714,1.0410591e-05,1.5546006e-05
<DATA_ROOT>/dataset/test/bedroom/indoor_0418.jpg,6,bedroom,6,bedroom,41,livingroom,22,dining_room,True,5.803538e-05,4.9075446e-05,1.4625639e-05,4.5554752e-05,0.0006781017,0.004458193,0.7801238,2.2189981e-06,6.072429e-07,6.415911e-05,2.9648554e-05,0.0058868024,6.244365e-05,6.200275e-05,5.500407e-06,5.4463802e-05,7.5016924e-06,0.0004221784,1.1681534e-05,0.001629187,4.7441423e-05,8.529856e-06,0.055162046,6.0618924e-05,7.32428e-05,1.20611185e-05,0.0066282097,0.00017415223,1.189416e-06,3.0177307e-06,1.6544594e-05,0.00012548931,0.013453297,4.6915575e-06,2.9823116e-06,2.7217658e-05,4.9918774e-05,0.005307784,2.5340029e-05,6.536117e-05,4.8469294e-05,0.11253249,0.0010808292,5.0671526e-05,2.0999557e-06,0.0005254435,2.4367953e-06,3.607355e-06,0.00051535526,0.00040561412,5.6763056e-05,0.00062230264,0.00016486956,1.7047409e-05,0.0005762487,0.0007008984,1.9859526e-06,0.00018911548,5.968421e-06,3.958105e-06,4.560359e-06,1.3732481e-05,3.383973e-05,1.4572682e-06,0.007407811,8.69213e-06,0.00010894593
<DATA_ROOT>/dataset/test/bedroom/room33.jpg,6,bedroom,6,bedroom,41,livingroom,5,bathroom,True,1.9520388e-05,0.0018830418,8.7511635e-06,3.4139048e-06,1.6647973e-05,0.0175264,0.8149561,3.721572e-06,4.5292134e-07,2.7692702e-05,6.20451e-06,0.005012603,8.694295e-05,0.0001582338,1.5483674e-05,0.00065947353,8.4953856e-05,2.3112076e-05,2.3652943e-05,0.00203835,7.4218406e-06,1.9356736e-05,0.002269888,2.665758e-05,7.0374467e-06,0.0002057999,0.0040959534,0.0008515149,1.6252105e-05,2.0461534e-06,4.1898898e-06,0.0005123911,0.003641391,3.957811e-05,7.3492943e-06,0.00031852062,8.219805e-06,9.796722e-05,2.1240003e-05,7.819572e-05,1.2347558e-05,0.13426791,0.00042397203,0.000102770646,3.75611e-05,0.00043024795,3.602824e-05,9.18022e-05,0.0052288817,0.0014826074,0.0005338787,8.2617764e-05,7.686485e-05,1.7686927e-05,2.761988e-05,1.8775832e-05,6.821012e-06,0.00048088346,0.00016277411,4.694142e-06,1.3318249e-05,8.57202e-06,0.00028706703,3.0691158e-06,0.0011355303,0.0001262231,0.00011373678
<DATA_ROOT>/dataset/test/bedroom/room35.jpg,6,bedroom,6,bedroom,11,children_room,48,nursery,True,7.754711e-07,1.8250528e-05,2.0871153e-06,6.486407e-07,4.9062764e-06,0.0005776362,0.9923689,5.683348e-08,3.344581e-08,3.62592e-06,9.602776e-07,0.0022837417,1.525951e-05,1.2314023e-05,2.1022472e-06,3.7894784e-05,6.973009e-07,2.7095515e-05,1.1624813e-06,0.0003939189,6.8004005e-07,7.289519e-07,0.000110181776,1.4284182e-06,7.325067e-07,1.71711e-05,0.00027055605,2.3732142e-05,5.1841466e-06,2.0460921e-07,1.1538914e-06,1.1588558e-05,0.00066283933,6.253445e-07,7.087544e-08,2.4802605e-06,2.5582374e-05,1.8255649e-05,6.871574e-06,3.9347624e-06,2.724101e-06,0.0013952486,2.2150638e-05,8.802399e-06,2.9430052e-07,3.5377652e-05,9.880365e-08,3.7699112e-06,0.0014525981,5.3558997e-05,2.7901602e-05,7.853228e-06,8.773e-06,6.453252e-06,6.643753e-06,3.795068e-06,1.1497387e-07,9.179202e-06,2.0427688e-06,6.052362e-08,2.0829932e-06,2.3853377e-07,4.6236014e-06,6.8516876e-08,2.0257134e-05,1.9193806e-06,7.326272e-06
<DATA_ROOT>/dataset/test/bedroom/roomscan37.jpg,6,bedroom,6,bedroom,22,dining_room,41,livingroom,True,1.7839064e-05,0.0010460456,3.4869183e-05,2.9665738e-05,5.5511176e-05,0.014520059,0.82800925,3.07422e-05,5.0680505e-08,5.933133e-05,2.7081182e-06,0.017502446,0.00017234396,0.00016790812,6.0787825e-05,0.0027948443,3.9673112e-05,9.382984e-05,8.891581e-05,0.0032556965,0.00012208086,1.6504559e-05,0.08182529,1.6507234e-05,1.0677332e-05,0.0005356391,0.0015645124,0.00030285062,0.00022529182,3.5373446e-06,1.564372e-05,0.00013107488,0.00063464144,7.6512624e-05,1.3731308e-05,1.365584e-05,5.5007793e-05,0.00030342303,3.204674e-05,7.7674995e-05,0.000108817534,0.028784258,0.0002561773,5.776082e-05,3.4366974e-05,0.001679838,4.2575557e-06,0.0002815941,0.0054423744,0.003317814,0.0017272678,0.00055371516,0.00026251114,0.0009581767,8.462798e-05,2.3281307e-05,1.4163081e-05,0.0008029738,0.00082054647,1.2228921e-06,1.7808654e-05,6.9152106e-06,4.583922e-05,5.174919e-06,0.00037577603,6.612138e-05,0.00030770904
<DATA_ROOT>/dataset/test/bookstore/bookstore_03_15_flickr.jpg,7,bookstore,40,library,7,bookstore,63,videostore,True,0.0032816024,0.002496578,0.00028362754,0.00010358622,0.0007324382,0.0002713215,6.0758062e-05,0.3046397,0.00037499148,2.708653e-05,0.00011965986,1.4578841e-06,0.0061188657,0.0021170045,1.1629719e-06,0.00022738658,0.00073777593,0.008198496,6.270635e-05,3.3577606e-05,0.0013171132,0.012521783,2.9535811e-05,0.0014090675,0.0006003478,0.0014250816,7.025199e-06,6.716485e-05,2.1016288e-06,0.0011973642,0.00021567615,0.0068488847,7.7839366e-05,0.0028758026,0.016396938,0.0013450213,0.00023747058,1.5465192e-05,0.0041398215,0.003315804,0.31878078,0.0001613529,6.733558e-05,0.00020661495,0.00068927044,8.309365e-05,0.0015527261,0.0020067226,0.00028232567,0.013922722,3.28888e-05,0.00016926356,0.000996706,0.000102382925,0.0007393678,2.460771e-05,0.007416931,0.00021063702,0.00032787793,0.000515783,0.0022101544,0.0036320288,0.0017271073,0.25929302,0.00072472286,7.477276e-05,0.00011372924
<DATA_ROOT>/dataset/test/bookstore/bookstore_10_23_flickr.jpg,7,bookstore,7,bookstore,40,library,63,videostore,True,1.938804e-05,3.2358505e-05,1.9720583e-06,3.7437367e-06,2.0888674e-05,6.243921e-08,8.432039e-08,0.95883775,4.442051e-06,1.3947255e-06,4.8568754e-06,1.7024523e-06,8.4558515e-06,6.599689e-06,5.044669e-05,5.344132e-06,6.998008e-05,5.4370958e-05,1.7957162e-06,2.843421e-05,0.0002912263,7.439528e-07,1.2199993e-06,3.5885275e-06,6.739407e-06,5.940341e-06,9.000623e-06,1.0345931e-05,1.6066117e-06,0.0001414861,9.6729145e-06,4.5653303e-07,3.292965e-08,5.40109e-07,2.3678806e-06,5.63279e-06,3.441458e-05,5.7874733e-08,1.8173923e-05,1.5409152e-06,0.032593504,7.978184e-07,3.8826074e-06,3.1385662e-06,0.0002409134,1.4769378e-05,1.3200252e-05,0.00018353017,3.2814064e-06,0.0001428751,2.0624944e-07,7.687489e-06,4.206303e-06,2.3624594e-05,5.4491047e-06,4.5638544e-07,0.00045453274,0.00042668384,5.84255e-05,1.543648e-06,0.00029309024,9.679272e-06,5.6902996e-07,0.0057825777,7.611279e-06,1.9676538e-05,5.3023323e-06
<DATA_ROOT>/dataset/test/bookstore/bookstore_16_04_altavista.jpg,7,bookstore,7,bookstore,63,videostore,20,deli,True,1.8268465e-05,0.00025323773,0.0009567232,0.00028519402,0.004233501,2.2005283e-06,2.9889188e-06,0.9610299,8.111168e-06,5.759828e-05,4.9972004e-05,1.0698045e-05,0.00028753447,0.00010453471,5.764306e-07,6.4501996e-06,0.00018466338,0.0016906351,0.00020072606,1.0099952e-05,0.006538216,3.2620992e-05,0.00010917429,0.00022417652,0.00025336622,8.4925836e-05,5.8934103e-05,6.9445023e-06,8.1946655e-06,0.00025599322,7.5169005e-06,0.00019125197,2.694334e-06,4.1876656e-06,5.418774e-05,0.0007168643,9.1538015e-05,2.887017e-06,0.00022638295,4.9175072e-05,0.0047382396,8.355371e-05,9.5656396e-05,3.787701e-05,1.6187789e-05,0.0019487765,0.00028368743,0.00018983312,6.7077926e-06,0.00026981242,3.734642e-06,4.367236e-05,4.508786e-05,5.6280118e-05,0.0009736149,7.74689e-05,0.0005640056,0.0002796496,6.064238e-05,1.2106519e-05,0.0009889302,4.13454e-05,0.0003874827,0.008500597,0.0018650945,4.5887075e-05,7.137069e-05
<DATA_ROOT>/dataset/test/bookstore/bookstore_19_16_altavista.jpg,7,bookstore,7,bookstore,40,library,16,clothingstore,True,2.2499693e-05,0.00067325245,5.6337117e-06,4.610205e-05,2.7337703e-05,1.1544879e-06,1.2919057e-05,0.9533483,2.4036092e-06,1.4563174e-06,4.6887194e-06,9.357027e-05,1.592187e-05,8.294377e-06,3.4787038e-07,4.0417915e-05,0.012628091,0.00020105194,2.0012967e-06,3.1621264e-05,0.0002110618,3.9541424e-06,7.2100846e-07,5.139689e-06,7.869677e-06,3.394622e-05,2.3840366e-05,3.4469682e-05,7.982282e-07,8.526773e-05,3.2824628e-06,3.9929e-06,8.296306e-08,1.603421e-06,1.0522128e-05,0.000112600654,1.5343312e-05,2.2284055e-07,0.00088866445,4.519208e-05,0.015077478,4.7146987e-06,7.3926196e-05,3.1755688e-05,3.2862168e-05,9.15955e-06,8.176982e-06,0.0020213905,4.8895145e-05,0.0003631772,1.5845442e-06,1.0095378e-05,9.783147e-07,2.2081128e-06,4.3539865e-05,3.3744373e-06,0.0022075393,1.4839088e-05,9.878291e-06,5.1582333e-07,0.007011425,3.202307e-05,1.7907756e-05,0.004219252,1.026978e-05,8.228429e-05,5.0489043e-06
<DATA_ROOT>/dataset/test/bookstore/bookstore_25_17_flickr.jpg,7,bookstore,7,bookstore,63,videostore,40,library,True,0.00025095054,0.00015675773,9.940911e-07,1.2025538e-05,1.0111011e-05,4.555367e-07,2.078993e-08,0.6219476,3.4005956e-05,3.161724e-05,5.8240057e-06,0.00015464182,1.1596604e-06,3.4763e-06,2.6615414e-06,8.3074e-05,0.0007004134,1.4418459e-05,9.289692e-06,4.842005e-05,0.00085431506,4.6383057e-06,9.761688e-07,4.8809678e-05,6.6270622e-06,1.5082902e-05,2.3579958e-05,7.0666183e-06,2.0245535e-07,0.00013629846,3.2057415e-06,1.7139554e-06,2.9372796e-08,2.2564245e-06,0.00012378344,3.9969884e-05,0.00063731417,1.7463181e-07,4.327805e-05,0.00011758831,0.029104026,1.0381676e-06,1.49313255e-05,3.9080187e-05,0.005712272,1.6293332e-05,0.0012672644,0.00032451635,1.5443851e-05,0.00015211197,6.1612775e-07,6.267574e-05,2.5442687e-06,5.2696483e-05,9.072286e-07,6.13226e-07,0.0051570465,0.000581226,0.0017445289,0.00028548102,0.010846316,9.206843e-05,2.8374046e-05,0.31890607,4.1600488e-05,1.3511409e-05,1.865105e-06
<DATA_ROOT>/dataset/test/bookstore/bookstore_32_10_flickr.jpg,7,bookstore,7,bookstore,40,library,63,videostore,True,7.648019e-06,0.00024524887,9.30767e-06,2.997362e-06,6.4548665e-05,7.524046e-07,9.351454e-06,0.58688223,1.1472331e-06,1.6355001e-05,1.0480051e-06,1.817809e-05,1.4915218e-05,0.000788865,1.684275e-05,0.00019998771,5.0596456e-05,0.00024183195,2.486216e-06,4.6085297e-05,0.00015935533,8.324711e-06,7.639498e-06,1.18333355e-05,2.811275e-06,2.2503791e-05,4.7874168e-05,0.000103099504,1.0422376e-05,6.30552e-05,1.5230413e-05,8.5802435e-07,5.76816e-07,8.203414e-06,9.968831e-06,5.8828837e-06,0.0002663076,1.3478445e-06,7.016722e-05,5.891401e-06,0.4014077,3.770063e-05,3.2717862e-06,6.7155747e-06,8.120756e-06,5.4339045e-05,5.751195e-06,0.00041411514,4.9658356e-05,0.0011344304,3.734545e-06,0.00017407475,4.915924e-06,2.5709722e-05,9.401467e-06,2.3242692e-06,4.3296597e-05,8.903682e-05,0.0006232454,2.46596e-06,0.00016279584,7.203317e-06,4.8204734e-06,0.0061416505,6.7478413e-06,0.00011118536,2.3806668e-05
<DATA_ROOT>/dataset/test/bookstore/bookstore_36_06_altavista.jpg,7,bookstore,7,bookstore,63,videostore,40,library,True,4.215257e-05,5.2710966e-05,5.009559e-06,1.7752081e-05,5.4952467e-05,2.40857e-07,1.3925073e-06,0.9762464,6.016656e-06,5.3877462e-05,6.1078385e-06,3.645519e-06,4.9452738e-06,7.450133e-06,5.513214e-07,6.7933806e-06,3.217747e-05,9.75872e-05,5.4663237e-06,4.087163e-06,0.00077796227,1.1101835e-06,2.0104618e-07,5.982298e-06,4.343731e-06,7.30709e-05,2.6979378e-06,7.73558e-06,5.8018427e-06,0.0015176313,4.957012e-06,5.4403324e-07,5.057181e-08,4.285962e-06,3.834707e-06,3.2611133e-06,0.00032275956,3.1210473e-07,2.1083993e-05,9.515462e-06,0.007384775,6.3796756e-07,3.4980812e-07,4.912635e-07,0.00070146564,1.0491868e-06,1.3375447e-05,0.00012382644,7.932101e-06,1.2408147e-05,4.4101506e-07,1.08789745e-05,6.5804147e-06,3.4576806e-05,5.765736e-06,8.239521e-07,0.00016385324,0.0001571634,7.74477e-06,7.976173e-06,0.0019544505,7.202618e-05,3.0889942e-06,0.009877851,3.060364e-06,2.916094e-05,1.7976956e-06
<DATA_ROOT>/dataset/test/bookstore/bookstore_48_01_flickr.jpg,7,bookstore,7,bookstore,40,library,63,videostore,True,3.4419584e-06,0.00037807963,1.5325131e-06,4.80896e-06,4.2488835e-05,3.3238638e-07,1.9185769e-05,0.9837547,2.4482236e-07,1.6802223e-06,3.603825e-07,7.0565557e-06,5.5113233e-06,1.8496754e-05,1.369648e-06,7.999428e-06,2.020285e-05,0.00038900456,5.0587545e-07,2.214287e-05,0.00060839724,4.7274825e-06,1.32346895e-05,2.43172e-06,1.0973266e-06,8.9959154e-05,2.3660328e-05,2.4843908e-05,4.659195e-06,5.591114e-06,1.3018741e-06,2.4474946e-06,3.4966027e-07,1.3342504e-06,7.753895e-06,4.525372e-05,5.241147e-06,2.3706967e-07,1.4744719e-05,1.1237535e-05,0.00971275,2.9328328e-05,7.5659557e-07,3.5254925e-07,7.837803e-06,1.249944e-05,1.486183e-06,0.00012162725,4.809093e-06,0.0009771556,8.2377903e-07,2.9998128e-05,1.2982055e-06,1.8269722e-05,8.431983e-06,9.283203e-07,0.00016693104,7.2461767e-06,8.503803e-05,8.498378e-07,0.00031169935,4.086401e-06,3.456003e-06,0.0028986062,6.28286e-06,3.404976e-05,5.710651e-06
<DATA_ROOT>/dataset/test/bookstore/Lehmann_Buchhandlung_neu.jpg,7,bookstore,7,bookstore,40,library,60,toystore,True,1.6680662e-05,0.00010158457,3.2348166e-06,1.5671481e-05,7.989033e-06,2.9482509e-08,7.2487484e-07,0.8924137,3.35757e-07,2.5954685e-06,5.3111836e-07,0.00037199078,2.2245986e-05,1.6352944e-05,3.90225e-06,9.62454e-07,8.332691e-05,0.00029684685,3.9010483e-06,9.843356e-06,0.0001500561,1.4851355e-06,7.575484e-07,7.392784e-08,1.786661e-05,8.8965135e-06,4.1881347e-05,1.6452806e-05,1.1624995e-05,6.473621e-05,5.4356906e-06,3.4778434e-06,3.108412e-07,5.9529253e-07,4.2892486e-07,1.8937588e-05,0.0015091815,5.8258518e-08,1.830671e-05,2.6120904e-06,0.09665589,1.7879327e-05,1.1269405e-05,2.3089328e-06,9.750876e-06,6.188268e-05,2.4440485e-06,0.000105538806,0.0003066404,0.00014262443,2.07282e-07,2.5780555e-05,4.5525694e-06,8.139381e-06,1.6696149e-05,8.286513e-07,8.811456e-05,1.4463127e-05,1.557514e-05,1.7214627e-07,0.0035768086,1.7408182e-05,5.0701105e-06,0.0035323945,0.0001135023,1.5595728e-05,2.875139e-06
<DATA_ROOT>/dataset/test/bookstore/librairie2.jpg,7,bookstore,7,bookstore,40,library,63,videostore,True,8.192903e-05,3.370444e-05,6.403135e-06,4.0185555e-06,2.0546055e-05,3.0883616e-08,3.463831e-08,0.8777439,2.1191495e-06,3.404044e-06,1.966243e-06,3.0138597e-07,2.4773003e-06,1.0094077e-05,3.204274e-07,6.0297515e-07,0.00030298583,0.0006508351,2.7114856e-06,4.582967e-06,0.00014485412,3.5134399e-06,4.2717335e-08,4.1677636e-06,1.9624298e-05,5.577302e-06,5.63463e-06,2.2845934e-06,5.7849594e-08,0.00015678843,2.9604166e-06,2.4266851e-06,1.1885099e-07,4.587486e-07,1.8919094e-06,0.00011581601,4.0477516e-05,9.0488506e-08,3.4853823e-05,2.0499785e-05,0.065262824,1.2114584e-06,1.7038054e-05,2.0553412e-06,6.3563086e-05,6.5109393e-06,3.8102353e-05,6.493493e-05,9.184851e-07,0.00024712624,4.0934887e-07,2.325917e-06,8.51425e-07,9.318896e-06,7.2680855e-06,2.6195316e-06,0.00045123405,6.039351e-05,3.4589166e-06,7.6308294e-07,0.00049478747,8.155188e-05,1.1287259e-05,0.05369408,3.272078e-05,6.7169076e-06,9.33728e-07
<DATA_ROOT>/dataset/test/bookstore/Librairie_07_08_altavista.jpg,7,bookstore,7,bookstore,63,videostore,40,library,True,1.4316176e-05,0.00049399,5.7726083e-06,1.4271261e-05,2.540108e-05,2.3066452e-08,1.5537084e-07,0.7252122,8.3532234e-07,2.2458997e-05,9.734284e-07,1.4454881e-06,6.789799e-06,1.7160246e-06,3.2156208e-07,5.9197026e-07,0.0003102534,0.0005989366,8.210252e-06,8.609314e-07,0.00040911912,4.7156303e-07,1.0019573e-07,7.6565743e-07,1.1525767e-06,1.0295892e-05,1.0341946e-05,6.9302428e-06,4.5888063e-07,0.0002622936,8.944181e-07,2.0718778e-06,5.3798107e-08,8.5246563e-07,1.9627992e-06,4.132166e-05,9.859244e-05,1.2146899e-07,3.638474e-05,8.839131e-06,0.003891444,6.080749e-06,1.2570002e-06,2.9508814e-07,5.9135586e-05,2.9082942e-06,0.00014390005,0.00042290782,3.6561248e-06,5.298433e-05,3.2945093e-07,1.8749263e-06,5.4373013e-06,4.416052e-05,4.666538e-06,8.663576e-07,0.00032071918,4.1657666e-05,1.4896112e-05,1.2590267e-06,0.0017217858,9.450218e-05,0.00014523738,0.26522747,1.2479672e-05,0.00016415323,1.4263702e-06
